scheme,board_id,size_class,mask_ratio,mask_idx,target_number,rank,top1,top3,top5,top10,active_module_count_mean,abstain_rate,no_informative_modules_rate,score_std,final_score_std
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,70,38,0,0,0,0,9.25,0.0,0.0,0.09492979312074831,0.09492979312074831
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,70,35,0,0,0,0,8.0,0.0,0.0,0.11831587672875615,0.11831587672875615
baseline,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,71,28,0,0,0,0,9.225,0.0,0.0,0.11655522545325701,0.11655522545325701
hard_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,71,40,0,0,0,0,3.1,0.6907730673316709,0.0,0.0769048445488698,0.0769048445488698
hard_gate_055,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,71,27,0,0,0,0,1.65,0.8354114713216958,0.05,0.08333929053141871,0.08333929053141871
hard_gate_060,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,71,30,0,0,0,0,1.325,0.8678304239401496,0.05,0.08226615642573444,0.08226615642573444
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,71,30,0,0,0,0,9.225,0.0,0.0,0.09418389031158442,0.09418389031158442
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,71,28,0,0,0,0,8.075,0.0,0.0,0.11655522545325701,0.11655522545325701
baseline,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,72,30,0,0,0,0,9.2,0.0,0.0,0.11578786699053539,0.11578786699053539
hard_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,72,24,0,0,0,0,3.075,0.6925,0.0,0.07755501610504491,0.07755501610504491
hard_gate_055,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,72,17,0,0,0,0,1.625,0.8375,0.05,0.0883810707785515,0.0883810707785515
hard_gate_060,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,72,19,0,0,0,0,1.3,0.87,0.05,0.08763443686836257,0.08763443686836257
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,72,22,0,0,0,0,9.2,0.0,0.0,0.09350853391213151,0.09350853391213151
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,72,30,0,0,0,0,8.05,0.0,0.0,0.1157878669905354,0.1157878669905354
baseline,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,74,14,0,0,0,0,9.3,0.0,0.0,0.11374379091256957,0.11374379091256957
hard_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,74,16,0,0,0,0,3.15,0.6881188118811881,0.0,0.0764004429840307,0.0764004429840307
hard_gate_055,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,74,22,0,0,0,0,1.725,0.8292079207920792,0.05,0.08781780443643786,0.08781780443643786
hard_gate_060,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,74,27,0,0,0,0,1.35,0.8663366336633663,0.05,0.08535958640370565,0.08535958640370565
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,74,16,0,0,0,0,9.3,0.0,0.0,0.09253396740680148,0.09253396740680148
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,74,14,0,0,0,0,8.15,0.0,0.0,0.11374379091256956,0.11374379091256956
baseline,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,75,24,0,0,0,0,9.275,0.0,0.0,0.1133448286139337,0.1133448286139337
hard_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,75,20,0,0,0,0,3.125,0.6898263027295285,0.0,0.07646705717096333,0.07646705717096333
hard_gate_055,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,75,21,0,0,0,0,1.7,0.8312655086848635,0.05,0.08612380664374147,0.08612380664374147
hard_gate_060,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,75,24,0,0,0,0,1.325,0.8684863523573201,0.05,0.08484180342608862,0.08484180342608862
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,75,25,0,0,0,0,9.275,0.0,0.0,0.09198179066092668,0.09198179066092668
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,75,24,0,0,0,0,8.125,0.0,0.0,0.11334482861393369,0.11334482861393369
baseline,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,78,17,0,0,0,0,9.375,0.0,0.0,0.11071918077143875,0.11071918077143875
hard_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,78,17,0,0,0,0,3.2,0.6839506172839506,0.0,0.07627297289830257,0.07627297289830257
hard_gate_055,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,78,22,0,0,0,0,1.8,0.8222222222222222,0.05,0.08756536117058965,0.08756536117058965
hard_gate_060,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,78,20,0,0,0,0,1.375,0.8641975308641975,0.05,0.08861100613660292,0.08861100613660292
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,78,17,0,0,0,0,9.375,0.0,0.0,0.09082882454989204,0.09082882454989204
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,78,17,0,0,0,0,8.175,0.0,0.0,0.11071918077143875,0.11071918077143875
baseline,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,79,18,0,0,0,0,9.275,0.0,0.0,0.1094990380677425,0.1094990380677425
hard_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,79,10,0,0,0,1,3.075,0.6932668329177057,0.0,0.07372224089077538,0.07372224089077538
hard_gate_055,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,79,14,0,0,0,0,1.65,0.8354114713216958,0.05,0.08219034655434576,0.08219034655434576
hard_gate_060,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,79,14,0,0,0,0,1.3,0.8703241895261845,0.05,0.08058267162712444,0.08058267162712444
soft_gate_050,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,79,16,0,0,0,0,9.275,0.0,0.0,0.08942382528831413,0.08942382528831413
centered_weighted_sum,xlsx:樣本2:Sheet36:2:1:8x10,8x10,0.5,0,79,18,0,0,0,0,8.075,0.0,0.0,0.1094990380677425,0.1094990380677425
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,3,24,0,0,0,0,9.25,0.0,0.0,0.07623611369177427,0.07623611369177427
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,3,23,0,0,0,0,4.541666666666667,0.556910569105691,0.0,0.048877577468747886,0.048877577468747886
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,3,22,0,0,0,0,2.4583333333333335,0.7601626016260162,0.0,0.06790455902923005,0.06790455902923005
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,3,24,0,0,0,0,1.625,0.8414634146341463,0.0,0.07038172200719352,0.07038172200719352
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,3,24,0,0,0,0,9.25,0.0,0.0,0.05043028667745396,0.05043028667745396
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,3,24,0,0,0,0,9.208333333333334,0.0,0.0,0.07623611369177428,0.07623611369177428
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,9,10,0,0,0,1,9.25,0.0,0.0,0.0816577483028313,0.0816577483028313
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,9,9,0,0,0,1,4.666666666666667,0.5428571428571428,0.0,0.06004487421838531,0.06004487421838531
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,9,13,0,0,0,0,2.5833333333333335,0.746938775510204,0.0,0.06561388562511779,0.06561388562511779
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,9,10,0,0,0,1,1.7916666666666667,0.8244897959183674,0.0,0.08400415139907304,0.08400415139907304
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,9,8,0,0,0,1,9.25,0.0,0.0,0.06605651099425328,0.06605651099425328
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,9,10,0,0,0,1,9.208333333333334,0.0,0.0,0.0816577483028313,0.0816577483028313
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,15,21,0,0,0,0,9.125,0.0,0.0,0.09136880734881958,0.09136880734881958
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,15,24,0,0,0,0,4.791666666666667,0.5247933884297521,0.0,0.06905964589156884,0.06905964589156884
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,15,15,0,0,0,0,2.5416666666666665,0.7479338842975206,0.0,0.07658899824060708,0.07658899824060708
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,15,18,0,0,0,0,1.9583333333333333,0.8057851239669421,0.0,0.08734761184570788,0.08734761184570788
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,15,23,0,0,0,0,9.125,0.0,0.0,0.07600870926935685,0.07600870926935685
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,15,21,0,0,0,0,9.083333333333334,0.0,0.0,0.09136880734881957,0.09136880734881957
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,18,6,0,0,0,1,9.125,0.0,0.0,0.09266397267206433,0.09266397267206433
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,18,5,0,0,1,1,4.875,0.5165289256198347,0.0,0.06815189839449286,0.06815189839449286
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,18,5,0,0,1,1,2.5833333333333335,0.743801652892562,0.0,0.07166743404779403,0.07166743404779403
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,18,9,0,0,0,1,1.9166666666666667,0.8099173553719008,0.0,0.07974896450983003,0.07974896450983003
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,18,7,0,0,0,1,9.125,0.0,0.0,0.07340534617469129,0.07340534617469129
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,18,6,0,0,0,1,9.208333333333334,0.0,0.0,0.09266397267206433,0.09266397267206433
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,25,3,0,1,1,1,9.208333333333334,0.0,0.0,0.09288960561950071,0.09288960561950071
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,25,2,0,1,1,1,4.916666666666667,0.512396694214876,0.0,0.07151398476471563,0.07151398476471563
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,25,9,0,0,0,1,2.5416666666666665,0.7479338842975206,0.0,0.08539866956095032,0.08539866956095032
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,25,11,0,0,0,0,1.875,0.8140495867768595,0.0,0.08576043739412582,0.08576043739412582
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,25,1,1,1,1,1,9.208333333333334,0.0,0.0,0.07432512901670167,0.07432512901670167
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,25,3,0,1,1,1,9.208333333333334,0.0,0.0,0.09288960561950071,0.09288960561950071
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,27,9,0,0,0,1,9.125,0.0,0.0,0.09489568410741392,0.09489568410741392
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,27,16,0,0,0,0,4.958333333333333,0.5062240663900415,0.0,0.07330666788972862,0.07330666788972862
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,27,4,0,0,1,1,2.5416666666666665,0.7468879668049793,0.0,0.0850288392277448,0.0850288392277448
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,27,5,0,0,1,1,1.7916666666666667,0.8215767634854771,0.0,0.07628026108704235,0.07628026108704235
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,27,9,0,0,0,1,9.125,0.0,0.0,0.07361258555746537,0.07361258555746537
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,27,9,0,0,0,1,9.208333333333334,0.0,0.0,0.0948956841074139,0.0948956841074139
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,28,4,0,0,1,1,9.125,0.0,0.0,0.09476514786870929,0.09476514786870929
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,28,2,0,1,1,1,4.833333333333333,0.5186721991701245,0.0,0.07310747245315441,0.07310747245315441
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,28,3,0,1,1,1,2.5416666666666665,0.7468879668049793,0.0,0.08749987998607481,0.08749987998607481
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,28,2,0,1,1,1,1.75,0.8257261410788381,0.0,0.07827740492038329,0.07827740492038329
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,28,5,0,0,1,1,9.125,0.0,0.0,0.0744410343257635,0.0744410343257635
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,28,4,0,0,1,1,9.208333333333334,0.0,0.0,0.09476514786870929,0.09476514786870929
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,30,11,0,0,0,0,9.25,0.0,0.0,0.09745531748017652,0.09745531748017652
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,30,17,0,0,0,0,4.833333333333333,0.522633744855967,0.0,0.07354575357351019,0.07354575357351019
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,30,21,0,0,0,0,2.625,0.7407407407407407,0.0,0.0849693305702631,0.0849693305702631
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,30,23,0,0,0,0,1.75,0.8271604938271605,0.0,0.08354682296500243,0.08354682296500243
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,30,9,0,0,0,1,9.25,0.0,0.0,0.07841900769801116,0.07841900769801116
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,30,11,0,0,0,0,9.208333333333334,0.0,0.0,0.09745531748017652,0.09745531748017652
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,32,2,0,1,1,1,9.458333333333334,0.0,0.0,0.09746334729220138,0.09746334729220138
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,32,1,1,1,1,1,4.791666666666667,0.5362903225806451,0.0,0.0714759729408019,0.0714759729408019
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,32,5,0,0,1,1,2.75,0.7338709677419355,0.0,0.08541035229177504,0.08541035229177504
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,32,5,0,0,1,1,1.9583333333333333,0.8104838709677419,0.0,0.08960310382831382,0.08960310382831382
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,32,3,0,1,1,1,9.458333333333334,0.0,0.0,0.0807512442285389,0.0807512442285389
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,32,2,0,1,1,1,9.208333333333334,0.0,0.0,0.09746334729220138,0.09746334729220138
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,35,23,0,0,0,0,9.166666666666666,0.0,0.0,0.09988167703379972,0.09988167703379972
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,35,23,0,0,0,0,4.75,0.5269709543568465,0.0,0.0684118898930784,0.0684118898930784
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,35,23,0,0,0,0,2.4583333333333335,0.7551867219917012,0.0,0.08147357953328686,0.08147357953328686
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,35,18,0,0,0,0,1.8333333333333333,0.8174273858921162,0.0,0.08641024873974804,0.08641024873974804
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,35,23,0,0,0,0,9.166666666666666,0.0,0.0,0.08006916464209131,0.08006916464209131
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,35,23,0,0,0,0,9.208333333333334,0.0,0.0,0.0998816770337997,0.0998816770337997
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,36,17,0,0,0,0,9.208333333333334,0.0,0.0,0.09974367655317244,0.09974367655317244
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,36,17,0,0,0,0,4.833333333333333,0.5206611570247934,0.0,0.06738582282215098,0.06738582282215098
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,36,19,0,0,0,0,2.5,0.7520661157024794,0.0,0.07786468494227966,0.07786468494227966
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,36,22,0,0,0,0,1.7916666666666667,0.8223140495867769,0.0,0.08672577081866552,0.08672577081866552
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,36,18,0,0,0,0,9.208333333333334,0.0,0.0,0.08166114094674512,0.08166114094674512
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,36,17,0,0,0,0,9.208333333333334,0.0,0.0,0.09974367655317244,0.09974367655317244
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,40,3,0,1,1,1,9.083333333333334,0.0,0.0,0.08753791506570642,0.08753791506570642
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,40,3,0,1,1,1,4.791666666666667,0.5228215767634855,0.0,0.06074682867297266,0.06074682867297266
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,40,3,0,1,1,1,2.5,0.7510373443983402,0.0,0.07385918892669202,0.07385918892669202
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,40,2,0,1,1,1,1.7083333333333333,0.8298755186721992,0.0,0.0745690858828404,0.0745690858828404
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,40,1,1,1,1,1,9.083333333333334,0.0,0.0,0.07477022762122272,0.07477022762122272
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,40,3,0,1,1,1,9.208333333333334,0.0,0.0,0.08753791506570642,0.08753791506570642
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,45,16,0,0,0,0,9.125,0.0,0.0,0.08807587731041634,0.08807587731041634
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,45,18,0,0,0,0,4.666666666666667,0.5371900826446281,0.0,0.062378306799158144,0.062378306799158144
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,45,22,0,0,0,0,2.5416666666666665,0.7479338842975206,0.0,0.07232043596702006,0.07232043596702006
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,45,23,0,0,0,0,1.7916666666666667,0.8223140495867769,0.0,0.07346175013556694,0.07346175013556694
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,45,18,0,0,0,0,9.125,0.0,0.0,0.07264084644915708,0.07264084644915708
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,45,16,0,0,0,0,9.208333333333334,0.0,0.0,0.08807587731041636,0.08807587731041636
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,46,9,0,0,0,1,9.125,0.0,0.0,0.0890881447971435,0.0890881447971435
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,46,6,0,0,0,1,4.708333333333333,0.5330578512396694,0.0,0.06516227704008978,0.06516227704008978
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,46,11,0,0,0,0,2.5,0.7520661157024794,0.0,0.07080447969916817,0.07080447969916817
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,46,11,0,0,0,0,1.75,0.8264462809917356,0.0,0.06883104748143916,0.06883104748143916
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,46,7,0,0,0,1,9.125,0.0,0.0,0.07316183071063452,0.07316183071063452
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,46,9,0,0,0,1,9.208333333333334,0.0,0.0,0.0890881447971435,0.0890881447971435
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,47,21,0,0,0,0,9.041666666666666,0.0,0.0,0.0904215455738995,0.0904215455738995
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,47,24,0,0,0,0,4.708333333333333,0.5291666666666667,0.0,0.06619623983501932,0.06619623983501932
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,47,13,0,0,0,0,2.4166666666666665,0.7583333333333333,0.0,0.0680923638892934,0.0680923638892934
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,47,20,0,0,0,0,1.75,0.825,0.0,0.06531101100531983,0.06531101100531983
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,47,21,0,0,0,0,9.041666666666666,0.0,0.0,0.07361926109017759,0.07361926109017759
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,47,21,0,0,0,0,9.166666666666666,0.0,0.0,0.0904215455738995,0.0904215455738995
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,48,24,0,0,0,0,9.125,0.0,0.0,0.0923191338307129,0.0923191338307129
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,48,21,0,0,0,0,4.75,0.5289256198347108,0.0,0.07053698458148708,0.07053698458148708
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,48,22,0,0,0,0,2.5416666666666665,0.7479338842975206,0.0,0.07077506922010662,0.07077506922010662
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,48,11,0,0,0,0,1.8333333333333333,0.8181818181818182,0.0,0.0714022023468044,0.0714022023468044
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,48,24,0,0,0,0,9.125,0.0,0.0,0.07678524161879065,0.07678524161879065
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,48,24,0,0,0,0,9.208333333333334,0.0,0.0,0.09231913383071291,0.09231913383071291
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,50,13,0,0,0,0,9.208333333333334,0.0,0.0,0.10012879093987746,0.10012879093987746
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,50,12,0,0,0,0,4.666666666666667,0.5371900826446281,0.0,0.07392732511859579,0.07392732511859579
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,50,14,0,0,0,0,2.5,0.7520661157024794,0.0,0.07476090907737264,0.07476090907737264
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,50,22,0,0,0,0,1.7916666666666667,0.8223140495867769,0.0,0.07282431408758416,0.07282431408758416
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,50,15,0,0,0,0,9.208333333333334,0.0,0.0,0.079718548108684,0.079718548108684
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,50,13,0,0,0,0,9.208333333333334,0.0,0.0,0.10012879093987745,0.10012879093987745
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,51,19,0,0,0,0,9.291666666666666,0.0,0.0,0.10072585327368594,0.10072585327368594
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,51,14,0,0,0,0,4.666666666666667,0.5409836065573771,0.0,0.07538286562707008,0.07538286562707008
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,51,19,0,0,0,0,2.5833333333333335,0.7459016393442623,0.0,0.0784278234878808,0.0784278234878808
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,51,7,0,0,0,1,1.7916666666666667,0.8237704918032787,0.0,0.07500190964454706,0.07500190964454706
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,51,12,0,0,0,0,9.291666666666666,0.0,0.0,0.08021558959151269,0.08021558959151269
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,51,19,0,0,0,0,9.208333333333334,0.0,0.0,0.10072585327368594,0.10072585327368594
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,53,13,0,0,0,0,9.291666666666666,0.0,0.0,0.10304442623134155,0.10304442623134155
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,53,15,0,0,0,0,4.666666666666667,0.5409836065573771,0.0,0.0811202548317596,0.0811202548317596
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,53,9,0,0,0,1,2.5833333333333335,0.7459016393442623,0.0,0.08437951765399579,0.08437951765399579
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,53,15,0,0,0,0,1.7916666666666667,0.8237704918032787,0.0,0.08444236017047507,0.08444236017047507
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,53,18,0,0,0,0,9.291666666666666,0.0,0.0,0.08261700866645183,0.08261700866645183
centered_weighted_sum,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,53,13,0,0,0,0,9.208333333333334,0.0,0.0,0.10304442623134155,0.10304442623134155
baseline,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,63,10,0,0,0,1,9.375,0.0,0.0,0.08197060253020097,0.08197060253020097
hard_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,63,18,0,0,0,0,4.625,0.5487804878048781,0.0,0.051713270819611905,0.051713270819611905
hard_gate_055,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,63,12,0,0,0,0,2.625,0.7439024390243902,0.0,0.08816315178586878,0.08816315178586878
hard_gate_060,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,63,8,0,0,0,1,1.8333333333333333,0.8211382113821138,0.0,0.0939747429274897,0.0939747429274897
soft_gate_050,xlsx:樣本2:Sheet34:2:1:8x10,8x10,0.3,0,63,6,0,0,0,1,9.375,0.0,0.0,0.05133464001692954,0.05133464001692954
