issue,draw_date,numbers,day_issue_index
114073839,2025-12-30,"[1, 2, 10, 12, 19, 24, 25, 26, 31, 32, 33, 36, 48, 52, 57, 61, 64, 70, 79, 80]",150
114073840,2025-12-30,"[6, 14, 17, 19, 20, 25, 34, 47, 48, 49, 50, 51, 55, 57, 62, 66, 70, 73, 74, 77]",151
114073841,2025-12-30,"[3, 6, 9, 11, 15, 16, 17, 22, 23, 34, 35, 36, 40, 44, 52, 66, 68, 69, 74, 76]",152
114073842,2025-12-30,"[10, 12, 15, 21, 23, 27, 28, 30, 31, 33, 36, 45, 48, 49, 54, 57, 60, 64, 68, 75]",153
114073843,2025-12-30,"[5, 9, 11, 12, 13, 24, 29, 32, 33, 34, 41, 47, 52, 53, 55, 58, 61, 62, 63, 74]",154
114073844,2025-12-30,"[3, 4, 5, 11, 12, 16, 18, 19, 27, 28, 30, 37, 42, 48, 54, 65, 73, 74, 76, 78]",155
114073845,2025-12-30,"[3, 4, 9, 10, 11, 15, 20, 23, 33, 35, 41, 47, 49, 50, 66, 68, 69, 70, 74, 80]",156
114073846,2025-12-30,"[6, 10, 14, 16, 17, 22, 25, 26, 29, 30, 34, 40, 43, 45, 47, 58, 65, 69, 77, 80]",157
114073847,2025-12-30,"[1, 5, 6, 9, 10, 11, 18, 20, 23, 33, 36, 40, 46, 47, 54, 59, 60, 63, 64, 65]",158
114073848,2025-12-30,"[1, 4, 8, 9, 11, 12, 13, 14, 15, 16, 19, 21, 31, 33, 44, 52, 62, 69, 71, 73]",159
114073849,2025-12-30,"[1, 2, 7, 13, 15, 18, 19, 22, 23, 24, 26, 30, 32, 38, 39, 48, 49, 68, 71, 72]",160
114073850,2025-12-30,"[3, 7, 10, 14, 16, 27, 29, 31, 35, 38, 47, 48, 54, 56, 63, 64, 70, 71, 73, 75]",161
114073851,2025-12-30,"[1, 17, 19, 27, 28, 31, 32, 33, 37, 42, 46, 48, 49, 51, 53, 55, 59, 62, 65, 76]",162
114073852,2025-12-30,"[2, 8, 13, 16, 17, 19, 21, 23, 24, 25, 29, 41, 52, 56, 57, 63, 68, 72, 75, 77]",163
114073853,2025-12-30,"[2, 6, 9, 15, 16, 31, 33, 37, 41, 42, 47, 48, 59, 63, 67, 70, 72, 73, 74, 77]",164
114073854,2025-12-30,"[4, 7, 11, 16, 21, 23, 27, 28, 32, 35, 36, 42, 47, 49, 50, 57, 58, 68, 73, 80]",165
114073855,2025-12-30,"[2, 10, 12, 18, 19, 21, 24, 30, 35, 37, 39, 41, 48, 52, 55, 56, 62, 71, 73, 74]",166
114073856,2025-12-30,"[5, 7, 15, 22, 26, 28, 38, 45, 49, 53, 56, 59, 60, 64, 69, 71, 74, 75, 76, 80]",167
114073857,2025-12-30,"[1, 2, 8, 12, 16, 18, 29, 34, 40, 44, 46, 47, 49, 55, 63, 67, 69, 70, 72, 73]",168
114073858,2025-12-30,"[5, 6, 8, 22, 29, 30, 32, 38, 41, 43, 49, 56, 59, 63, 66, 69, 71, 76, 77, 79]",169
114073859,2025-12-30,"[5, 6, 10, 14, 19, 22, 27, 28, 29, 36, 38, 40, 41, 43, 57, 61, 71, 72, 76, 77]",170
114073860,2025-12-30,"[4, 6, 11, 15, 16, 26, 29, 30, 33, 34, 44, 45, 54, 61, 63, 64, 65, 69, 75, 79]",171
114073861,2025-12-30,"[4, 7, 8, 15, 21, 26, 30, 33, 40, 44, 47, 50, 51, 53, 64, 67, 69, 73, 78, 80]",172
114073862,2025-12-30,"[2, 4, 7, 13, 17, 26, 28, 29, 32, 33, 44, 45, 56, 59, 61, 64, 66, 68, 70, 72]",173
114073863,2025-12-30,"[3, 13, 16, 17, 23, 25, 34, 37, 41, 42, 44, 47, 49, 50, 56, 59, 60, 68, 69, 73]",174
114073864,2025-12-30,"[5, 7, 13, 15, 16, 17, 18, 21, 25, 27, 28, 29, 30, 44, 49, 50, 61, 65, 66, 69]",175
114073865,2025-12-30,"[3, 4, 5, 9, 14, 18, 22, 25, 28, 35, 39, 40, 45, 46, 47, 62, 63, 64, 65, 76]",176
114073866,2025-12-30,"[2, 4, 9, 13, 19, 24, 33, 37, 39, 40, 43, 53, 57, 62, 64, 71, 74, 75, 77, 80]",177
114073867,2025-12-30,"[1, 3, 7, 11, 16, 17, 19, 20, 21, 28, 29, 32, 44, 47, 48, 49, 57, 67, 68, 78]",178
114073868,2025-12-30,"[5, 15, 21, 27, 28, 29, 30, 36, 37, 39, 40, 42, 43, 47, 48, 57, 58, 65, 73, 75]",179
114073869,2025-12-30,"[1, 2, 4, 5, 8, 16, 19, 29, 33, 36, 39, 40, 46, 53, 57, 66, 70, 71, 75, 79]",180
114073870,2025-12-30,"[3, 15, 16, 18, 20, 22, 24, 26, 40, 42, 43, 52, 55, 56, 58, 60, 62, 64, 71, 78]",181
114073871,2025-12-30,"[5, 6, 11, 12, 13, 15, 16, 21, 36, 38, 41, 45, 46, 48, 58, 60, 66, 70, 72, 78]",182
114073872,2025-12-30,"[3, 4, 6, 10, 11, 15, 17, 18, 19, 23, 25, 33, 35, 38, 47, 50, 58, 74, 79, 80]",183
114073873,2025-12-30,"[5, 9, 14, 17, 22, 25, 34, 36, 40, 42, 45, 46, 52, 58, 60, 69, 72, 73, 77, 78]",184
114073874,2025-12-30,"[4, 5, 9, 12, 16, 21, 22, 31, 34, 41, 42, 43, 47, 53, 59, 61, 62, 67, 74, 78]",185
114073875,2025-12-30,"[5, 6, 7, 9, 15, 16, 27, 28, 36, 38, 39, 42, 44, 52, 55, 56, 61, 64, 67, 68]",186
114073876,2025-12-30,"[1, 4, 20, 22, 28, 38, 50, 55, 56, 59, 60, 64, 65, 69, 70, 72, 73, 76, 78, 80]",187
114073877,2025-12-30,"[1, 4, 7, 12, 18, 26, 27, 28, 31, 40, 44, 45, 52, 58, 60, 61, 67, 68, 69, 75]",188
114073878,2025-12-30,"[2, 4, 10, 12, 25, 27, 39, 40, 43, 47, 49, 52, 56, 58, 63, 64, 66, 73, 75, 80]",189
114073879,2025-12-30,"[2, 3, 13, 19, 22, 23, 29, 32, 33, 39, 48, 50, 56, 62, 63, 65, 71, 73, 77, 79]",190
114073880,2025-12-30,"[5, 12, 13, 15, 16, 21, 25, 28, 32, 33, 36, 40, 42, 43, 45, 47, 50, 68, 70, 71]",191
114073881,2025-12-30,"[5, 6, 7, 19, 20, 24, 25, 29, 32, 33, 35, 41, 42, 45, 48, 60, 63, 64, 67, 68]",192
114073882,2025-12-30,"[6, 24, 25, 29, 30, 35, 36, 37, 40, 41, 46, 47, 48, 51, 55, 60, 67, 69, 73, 79]",193
114073883,2025-12-30,"[2, 4, 7, 8, 10, 12, 14, 19, 23, 25, 34, 36, 39, 49, 55, 56, 57, 63, 74, 80]",194
114073884,2025-12-30,"[4, 6, 11, 12, 13, 16, 18, 22, 24, 27, 33, 35, 40, 46, 52, 59, 62, 63, 71, 77]",195
114073885,2025-12-30,"[9, 10, 14, 15, 18, 19, 25, 27, 30, 32, 42, 43, 52, 54, 55, 56, 60, 66, 68, 71]",196
114073886,2025-12-30,"[1, 3, 7, 8, 10, 16, 17, 18, 29, 30, 40, 43, 45, 50, 51, 52, 58, 59, 69, 71]",197
114073887,2025-12-30,"[2, 3, 5, 10, 11, 13, 15, 16, 28, 31, 32, 33, 46, 49, 50, 57, 61, 64, 66, 76]",198
114073888,2025-12-30,"[4, 5, 6, 10, 14, 17, 18, 19, 22, 23, 24, 26, 45, 50, 69, 71, 75, 76, 78, 79]",199
114073889,2025-12-30,"[4, 7, 12, 18, 22, 28, 29, 34, 38, 43, 44, 49, 51, 54, 55, 58, 60, 69, 76, 79]",200
114073890,2025-12-30,"[3, 4, 6, 7, 8, 14, 20, 26, 27, 37, 38, 41, 43, 45, 46, 52, 67, 69, 79, 80]",201
114073891,2025-12-30,"[4, 9, 10, 11, 14, 15, 16, 17, 19, 24, 25, 26, 27, 30, 47, 48, 56, 66, 70, 74]",202
114073892,2025-12-30,"[2, 5, 6, 10, 11, 14, 15, 20, 34, 36, 42, 43, 56, 58, 64, 67, 70, 73, 75, 80]",203
114073893,2025-12-31,"[7, 12, 17, 18, 21, 23, 25, 28, 31, 35, 36, 41, 46, 57, 65, 66, 67, 69, 75, 78]",1
114073894,2025-12-31,"[7, 21, 24, 26, 33, 37, 39, 49, 50, 51, 53, 54, 55, 58, 59, 60, 69, 75, 76, 77]",2
114073895,2025-12-31,"[6, 8, 9, 11, 17, 28, 33, 37, 46, 47, 48, 50, 53, 54, 60, 61, 74, 77, 78, 79]",3
114073896,2025-12-31,"[3, 4, 9, 30, 31, 34, 42, 43, 46, 49, 52, 57, 59, 61, 67, 68, 70, 73, 76, 80]",4
114073897,2025-12-31,"[4, 6, 8, 11, 12, 19, 24, 29, 32, 40, 49, 52, 53, 57, 63, 66, 69, 76, 77, 79]",5
114073898,2025-12-31,"[3, 5, 9, 10, 12, 14, 15, 18, 23, 30, 33, 34, 39, 53, 54, 62, 64, 71, 73, 76]",6
114073899,2025-12-31,"[9, 10, 13, 15, 19, 28, 29, 36, 39, 44, 49, 52, 53, 55, 59, 60, 61, 63, 68, 72]",7
114073900,2025-12-31,"[6, 8, 12, 13, 14, 27, 31, 32, 38, 43, 47, 53, 59, 60, 62, 68, 70, 72, 75, 76]",8
114073901,2025-12-31,"[2, 5, 8, 16, 18, 22, 26, 36, 38, 49, 53, 57, 63, 65, 67, 69, 71, 72, 77, 78]",9
114073902,2025-12-31,"[1, 12, 17, 29, 30, 31, 34, 35, 38, 40, 41, 45, 47, 48, 49, 61, 65, 68, 75, 78]",10
114073903,2025-12-31,"[2, 4, 7, 8, 16, 18, 38, 45, 50, 52, 53, 58, 64, 70, 71, 74, 75, 76, 77, 79]",11
114073904,2025-12-31,"[6, 7, 9, 10, 11, 14, 20, 21, 22, 23, 31, 35, 42, 48, 49, 50, 55, 64, 65, 74]",12
114073905,2025-12-31,"[3, 4, 5, 27, 36, 37, 38, 39, 43, 47, 52, 55, 61, 62, 65, 71, 75, 76, 77, 79]",13
114073906,2025-12-31,"[1, 3, 8, 10, 15, 17, 30, 31, 34, 42, 43, 44, 45, 54, 60, 68, 71, 73, 75, 77]",14
114073907,2025-12-31,"[6, 10, 12, 18, 23, 25, 27, 32, 41, 49, 52, 57, 59, 60, 61, 62, 67, 68, 76, 77]",15
114073908,2025-12-31,"[3, 5, 8, 10, 15, 16, 24, 25, 27, 29, 30, 32, 39, 42, 47, 53, 66, 70, 73, 76]",16
114073909,2025-12-31,"[10, 12, 21, 26, 27, 46, 51, 52, 54, 56, 57, 58, 59, 60, 61, 62, 63, 70, 72, 80]",17
114073910,2025-12-31,"[3, 7, 14, 18, 21, 25, 28, 34, 38, 41, 43, 46, 49, 52, 58, 62, 66, 75, 76, 80]",18
114073911,2025-12-31,"[5, 6, 7, 8, 17, 19, 21, 23, 25, 28, 32, 33, 37, 43, 58, 62, 67, 70, 77, 80]",19
114073912,2025-12-31,"[2, 3, 4, 9, 10, 11, 18, 21, 22, 29, 33, 42, 54, 55, 62, 67, 69, 70, 74, 80]",20
114073913,2025-12-31,"[4, 7, 8, 12, 13, 16, 29, 33, 35, 37, 40, 44, 48, 53, 59, 61, 68, 70, 77, 79]",21
114073914,2025-12-31,"[9, 13, 15, 21, 25, 28, 33, 40, 43, 44, 50, 53, 57, 59, 66, 67, 70, 72, 74, 80]",22
114073915,2025-12-31,"[1, 4, 10, 11, 17, 20, 26, 33, 36, 37, 43, 46, 47, 49, 52, 58, 73, 74, 75, 77]",23
114073916,2025-12-31,"[1, 4, 7, 8, 9, 19, 30, 33, 34, 38, 39, 49, 51, 55, 62, 65, 70, 74, 75, 78]",24
114073917,2025-12-31,"[1, 2, 5, 7, 8, 23, 24, 28, 39, 41, 44, 55, 58, 59, 62, 65, 73, 74, 75, 80]",25
114073918,2025-12-31,"[2, 8, 17, 18, 23, 27, 32, 34, 38, 46, 47, 48, 49, 50, 53, 55, 57, 59, 67, 71]",26
114073919,2025-12-31,"[5, 9, 12, 14, 15, 20, 23, 25, 29, 30, 31, 34, 36, 38, 39, 64, 67, 68, 77, 79]",27
114073920,2025-12-31,"[1, 2, 3, 8, 11, 12, 16, 23, 24, 29, 30, 31, 43, 49, 60, 71, 74, 75, 76, 79]",28
114073921,2025-12-31,"[4, 9, 12, 17, 26, 33, 34, 35, 38, 41, 42, 45, 50, 56, 59, 60, 63, 74, 76, 79]",29
114073922,2025-12-31,"[7, 10, 13, 16, 19, 21, 22, 26, 27, 29, 32, 35, 37, 39, 40, 46, 57, 59, 67, 75]",30
114073923,2025-12-31,"[3, 8, 13, 15, 21, 22, 24, 28, 29, 31, 34, 35, 43, 49, 53, 59, 65, 66, 75, 76]",31
114073924,2025-12-31,"[3, 5, 7, 13, 15, 16, 17, 18, 19, 20, 21, 29, 32, 49, 50, 57, 59, 65, 66, 67]",32
114073925,2025-12-31,"[1, 12, 14, 16, 18, 19, 29, 34, 36, 42, 46, 56, 58, 60, 61, 65, 71, 76, 78, 79]",33
114073926,2025-12-31,"[3, 6, 7, 8, 15, 18, 19, 20, 23, 33, 36, 37, 40, 43, 46, 47, 53, 54, 60, 71]",34
114073927,2025-12-31,"[4, 17, 19, 23, 24, 25, 26, 31, 33, 37, 43, 51, 57, 60, 66, 67, 68, 70, 72, 74]",35
114073928,2025-12-31,"[3, 7, 9, 15, 17, 25, 27, 28, 29, 31, 34, 43, 51, 53, 58, 63, 64, 67, 73, 75]",36
114073929,2025-12-31,"[2, 5, 6, 9, 12, 13, 15, 21, 23, 35, 39, 44, 51, 54, 58, 59, 69, 74, 77, 79]",37
114073930,2025-12-31,"[3, 4, 9, 11, 13, 24, 31, 32, 36, 42, 44, 48, 49, 51, 57, 62, 65, 75, 79, 80]",38
114073931,2025-12-31,"[1, 3, 5, 17, 20, 22, 23, 30, 31, 36, 37, 40, 44, 48, 52, 55, 56, 62, 70, 74]",39
114073932,2025-12-31,"[10, 15, 22, 24, 31, 33, 39, 45, 48, 51, 58, 59, 60, 62, 65, 66, 69, 75, 77, 79]",40
114073933,2025-12-31,"[5, 7, 9, 13, 17, 22, 23, 34, 35, 37, 38, 39, 45, 52, 55, 58, 64, 69, 74, 76]",41
114073934,2025-12-31,"[1, 2, 5, 10, 16, 39, 44, 47, 58, 60, 61, 62, 64, 66, 67, 69, 72, 75, 77, 80]",42
114073935,2025-12-31,"[1, 4, 6, 12, 21, 24, 26, 28, 30, 34, 36, 41, 47, 52, 57, 59, 63, 64, 71, 74]",43
114073936,2025-12-31,"[14, 15, 18, 22, 23, 25, 26, 29, 30, 37, 41, 44, 46, 57, 68, 71, 74, 76, 79, 80]",44
114073937,2025-12-31,"[1, 3, 10, 14, 15, 16, 19, 21, 24, 26, 34, 35, 36, 40, 45, 54, 67, 70, 73, 77]",45
114073938,2025-12-31,"[2, 5, 14, 17, 20, 22, 28, 31, 34, 35, 50, 54, 57, 60, 62, 64, 65, 66, 78, 80]",46
114073939,2025-12-31,"[3, 4, 8, 9, 11, 15, 23, 24, 27, 29, 38, 46, 49, 50, 51, 54, 56, 67, 68, 78]",47
114073940,2025-12-31,"[1, 8, 11, 12, 16, 17, 18, 19, 21, 24, 31, 38, 44, 51, 57, 58, 69, 71, 74, 76]",48
114073941,2025-12-31,"[1, 10, 13, 18, 19, 21, 29, 35, 36, 37, 42, 43, 45, 59, 60, 65, 69, 73, 74, 75]",49
114073942,2025-12-31,"[7, 8, 11, 24, 25, 26, 28, 29, 33, 47, 55, 56, 57, 58, 61, 63, 64, 66, 67, 76]",50
114073943,2025-12-31,"[6, 8, 15, 17, 22, 27, 33, 40, 41, 42, 45, 48, 51, 52, 53, 55, 59, 75, 77, 78]",51
114073944,2025-12-31,"[1, 2, 7, 15, 24, 26, 28, 30, 32, 35, 37, 45, 49, 52, 54, 59, 62, 66, 69, 80]",52
114073945,2025-12-31,"[1, 3, 4, 6, 11, 12, 14, 16, 26, 27, 29, 41, 43, 50, 54, 56, 57, 76, 78, 80]",53
114073946,2025-12-31,"[1, 6, 7, 9, 11, 16, 19, 24, 27, 28, 29, 33, 35, 42, 48, 50, 58, 61, 67, 75]",54
114073947,2025-12-31,"[8, 18, 19, 20, 22, 23, 24, 27, 28, 32, 33, 36, 41, 44, 62, 63, 65, 66, 67, 68]",55
114073948,2025-12-31,"[2, 3, 6, 8, 10, 12, 16, 22, 23, 26, 34, 36, 39, 46, 49, 54, 64, 71, 77, 79]",56
114073949,2025-12-31,"[1, 5, 8, 10, 17, 22, 31, 37, 39, 42, 45, 46, 49, 50, 58, 64, 65, 66, 71, 72]",57
114073950,2025-12-31,"[6, 7, 12, 13, 16, 32, 36, 38, 44, 46, 51, 52, 54, 56, 58, 63, 64, 70, 76, 79]",58
114073951,2025-12-31,"[1, 5, 15, 18, 24, 26, 29, 32, 35, 41, 46, 47, 49, 50, 54, 56, 62, 73, 78, 79]",59
114073952,2025-12-31,"[1, 5, 15, 16, 21, 22, 28, 29, 34, 37, 38, 44, 51, 52, 66, 69, 71, 73, 75, 77]",60
114073953,2025-12-31,"[5, 7, 12, 14, 17, 22, 24, 26, 28, 30, 36, 39, 46, 53, 63, 65, 69, 74, 76, 79]",61
114073954,2025-12-31,"[1, 2, 5, 8, 13, 16, 17, 23, 25, 30, 34, 35, 39, 40, 46, 50, 71, 76, 77, 78]",62
114073955,2025-12-31,"[4, 6, 7, 11, 12, 15, 19, 20, 21, 28, 36, 37, 41, 58, 61, 63, 68, 72, 75, 78]",63
114073956,2025-12-31,"[1, 4, 7, 8, 12, 13, 15, 16, 22, 25, 28, 34, 36, 44, 45, 54, 58, 61, 63, 75]",64
114073957,2025-12-31,"[2, 7, 11, 12, 16, 18, 23, 26, 27, 34, 35, 37, 38, 43, 46, 50, 52, 53, 54, 58]",65
114073958,2025-12-31,"[3, 5, 11, 16, 20, 21, 24, 28, 30, 33, 40, 49, 50, 52, 56, 66, 67, 73, 79, 80]",66
114073959,2025-12-31,"[9, 15, 18, 19, 31, 32, 33, 34, 35, 38, 43, 49, 50, 55, 59, 60, 66, 67, 71, 80]",67
114073960,2025-12-31,"[1, 3, 5, 8, 10, 23, 24, 28, 29, 37, 47, 50, 56, 61, 62, 63, 72, 74, 77, 79]",68
114073961,2025-12-31,"[5, 11, 15, 16, 22, 34, 37, 39, 40, 48, 49, 51, 62, 63, 64, 70, 74, 75, 79, 80]",69
114073962,2025-12-31,"[6, 8, 9, 11, 14, 18, 20, 22, 24, 27, 29, 31, 32, 37, 39, 47, 61, 66, 69, 77]",70
114073963,2025-12-31,"[5, 7, 13, 14, 21, 23, 32, 33, 36, 38, 39, 46, 48, 51, 52, 55, 57, 69, 71, 80]",71
114073964,2025-12-31,"[7, 8, 9, 13, 14, 18, 22, 30, 35, 36, 38, 41, 49, 54, 69, 74, 75, 76, 77, 80]",72
114073965,2025-12-31,"[10, 13, 15, 16, 21, 25, 30, 45, 47, 55, 59, 62, 64, 68, 69, 70, 71, 72, 78, 79]",73
114073966,2025-12-31,"[1, 5, 13, 15, 16, 17, 19, 20, 22, 29, 31, 35, 36, 40, 44, 45, 54, 56, 72, 80]",74
114073967,2025-12-31,"[1, 3, 11, 15, 17, 21, 24, 26, 32, 40, 48, 50, 53, 54, 55, 60, 63, 72, 74, 77]",75
114073968,2025-12-31,"[5, 12, 14, 21, 25, 28, 41, 42, 44, 50, 54, 60, 62, 64, 65, 68, 69, 73, 74, 80]",76
114073969,2025-12-31,"[2, 3, 5, 6, 7, 14, 16, 17, 32, 39, 40, 41, 48, 50, 54, 60, 62, 70, 71, 76]",77
114073970,2025-12-31,"[12, 16, 17, 20, 29, 32, 33, 42, 48, 52, 59, 60, 61, 65, 67, 69, 70, 71, 72, 74]",78
114073971,2025-12-31,"[6, 8, 9, 13, 14, 17, 21, 24, 25, 34, 39, 45, 46, 49, 52, 57, 60, 65, 70, 74]",79
114073972,2025-12-31,"[2, 4, 5, 12, 16, 19, 21, 22, 42, 43, 57, 62, 69, 71, 73, 74, 75, 76, 77, 80]",80
114073973,2025-12-31,"[1, 7, 8, 9, 12, 13, 14, 16, 18, 20, 22, 24, 27, 29, 30, 41, 56, 58, 69, 79]",81
114073974,2025-12-31,"[1, 6, 17, 19, 22, 23, 27, 33, 35, 37, 44, 45, 48, 49, 55, 57, 66, 72, 78, 79]",82
114073975,2025-12-31,"[2, 4, 11, 13, 14, 18, 22, 26, 28, 38, 44, 46, 56, 57, 60, 65, 70, 75, 76, 79]",83
114073976,2025-12-31,"[1, 2, 5, 11, 13, 23, 25, 27, 36, 37, 38, 41, 42, 43, 44, 50, 55, 64, 68, 78]",84
114073977,2025-12-31,"[6, 7, 18, 20, 22, 25, 26, 29, 32, 38, 48, 50, 51, 61, 65, 66, 70, 75, 77, 80]",85
114073978,2025-12-31,"[1, 13, 16, 17, 22, 24, 28, 34, 39, 44, 47, 56, 60, 61, 65, 66, 67, 68, 69, 76]",86
114073979,2025-12-31,"[4, 5, 8, 10, 11, 13, 15, 16, 52, 54, 56, 57, 61, 66, 70, 71, 72, 73, 75, 77]",87
114073980,2025-12-31,"[6, 15, 17, 21, 23, 24, 31, 35, 36, 38, 50, 54, 56, 66, 69, 70, 71, 76, 78, 79]",88
114073981,2025-12-31,"[2, 5, 12, 14, 16, 21, 25, 36, 50, 53, 58, 59, 60, 63, 64, 65, 69, 71, 72, 73]",89
114073982,2025-12-31,"[3, 10, 14, 19, 24, 26, 31, 32, 37, 39, 49, 52, 53, 57, 58, 62, 68, 69, 78, 80]",90
114073983,2025-12-31,"[1, 5, 11, 19, 21, 23, 26, 33, 36, 39, 47, 54, 55, 57, 62, 64, 66, 76, 78, 80]",91
114073984,2025-12-31,"[1, 3, 14, 17, 20, 21, 22, 26, 30, 32, 35, 40, 54, 60, 62, 67, 68, 74, 76, 79]",92
114073985,2025-12-31,"[3, 7, 12, 16, 17, 32, 34, 36, 40, 43, 49, 51, 55, 60, 62, 68, 71, 73, 77, 79]",93
114073986,2025-12-31,"[1, 11, 12, 19, 26, 27, 28, 35, 37, 39, 40, 53, 56, 57, 59, 66, 70, 72, 74, 78]",94
114073987,2025-12-31,"[8, 15, 16, 21, 22, 24, 26, 27, 31, 33, 39, 57, 61, 63, 69, 74, 75, 77, 78, 80]",95
114073988,2025-12-31,"[1, 4, 6, 9, 19, 21, 32, 36, 41, 42, 46, 51, 54, 66, 67, 70, 71, 72, 76, 80]",96
114073989,2025-12-31,"[22, 23, 24, 30, 32, 33, 35, 38, 41, 42, 43, 46, 49, 54, 58, 59, 60, 69, 71, 75]",97
114073990,2025-12-31,"[2, 3, 5, 6, 10, 16, 18, 27, 31, 33, 34, 39, 43, 45, 48, 53, 55, 56, 64, 73]",98
114073991,2025-12-31,"[3, 4, 5, 9, 11, 12, 13, 15, 22, 29, 30, 37, 38, 42, 45, 54, 56, 61, 72, 76]",99
114073992,2025-12-31,"[3, 7, 8, 12, 15, 19, 32, 36, 37, 44, 47, 49, 51, 53, 60, 65, 67, 70, 72, 78]",100
114073993,2025-12-31,"[2, 5, 13, 18, 21, 23, 25, 27, 30, 33, 45, 51, 54, 57, 58, 65, 69, 75, 79, 80]",101
114073994,2025-12-31,"[8, 10, 15, 16, 24, 25, 26, 27, 28, 31, 38, 42, 48, 53, 60, 61, 70, 77, 78, 79]",102
114073995,2025-12-31,"[6, 13, 24, 25, 33, 35, 38, 49, 51, 55, 56, 60, 64, 66, 67, 71, 73, 75, 78, 80]",103
114073996,2025-12-31,"[2, 12, 13, 15, 16, 17, 19, 20, 29, 31, 43, 45, 46, 47, 52, 54, 62, 66, 70, 75]",104
114073997,2025-12-31,"[4, 9, 11, 18, 19, 20, 21, 25, 34, 43, 46, 52, 54, 57, 58, 65, 69, 75, 78, 80]",105
114073998,2025-12-31,"[3, 6, 8, 9, 10, 13, 15, 23, 25, 27, 29, 30, 32, 35, 39, 69, 71, 74, 77, 79]",106
114073999,2025-12-31,"[2, 8, 9, 24, 25, 27, 31, 33, 37, 41, 52, 59, 60, 61, 63, 64, 67, 68, 69, 78]",107
114074000,2025-12-31,"[4, 6, 8, 10, 19, 26, 27, 34, 40, 42, 43, 46, 47, 49, 55, 58, 59, 65, 68, 70]",108
114074001,2025-12-31,"[13, 17, 20, 32, 35, 37, 38, 46, 48, 49, 51, 55, 58, 60, 63, 65, 68, 69, 70, 71]",109
114074002,2025-12-31,"[4, 5, 7, 10, 14, 21, 24, 27, 40, 42, 48, 50, 56, 59, 60, 61, 62, 70, 73, 79]",110
114074003,2025-12-31,"[1, 4, 8, 9, 13, 23, 25, 30, 34, 37, 39, 43, 46, 50, 53, 57, 61, 67, 76, 77]",111
114074004,2025-12-31,"[5, 11, 12, 14, 18, 19, 30, 33, 36, 39, 41, 43, 52, 55, 57, 60, 65, 66, 71, 80]",112
114074005,2025-12-31,"[4, 11, 13, 14, 15, 20, 25, 30, 31, 32, 33, 34, 38, 50, 55, 61, 63, 65, 73, 74]",113
114074006,2025-12-31,"[1, 7, 10, 14, 15, 16, 24, 27, 32, 33, 40, 45, 62, 63, 66, 68, 74, 77, 78, 79]",114
114074007,2025-12-31,"[2, 6, 7, 8, 11, 17, 24, 27, 36, 37, 39, 41, 42, 44, 48, 51, 53, 59, 74, 80]",115
114074008,2025-12-31,"[1, 4, 9, 14, 20, 22, 23, 24, 31, 35, 37, 40, 41, 45, 50, 52, 60, 64, 65, 67]",116
114074009,2025-12-31,"[2, 5, 6, 7, 10, 11, 16, 18, 27, 34, 47, 48, 49, 57, 58, 61, 65, 66, 71, 79]",117
114074010,2025-12-31,"[7, 10, 12, 14, 17, 18, 19, 20, 26, 33, 34, 49, 51, 55, 62, 68, 69, 73, 76, 80]",118
114074011,2025-12-31,"[1, 2, 4, 5, 9, 14, 15, 20, 24, 27, 30, 38, 43, 61, 62, 63, 70, 71, 76, 77]",119
114074012,2025-12-31,"[1, 4, 7, 9, 11, 13, 14, 17, 30, 35, 36, 49, 52, 58, 65, 68, 72, 74, 76, 79]",120
114074013,2025-12-31,"[14, 17, 20, 22, 24, 25, 26, 27, 31, 32, 36, 43, 53, 58, 59, 60, 62, 63, 78, 79]",121
114074014,2025-12-31,"[3, 16, 18, 24, 27, 29, 33, 34, 35, 40, 41, 43, 47, 50, 55, 67, 70, 72, 73, 76]",122
114074015,2025-12-31,"[1, 10, 15, 19, 21, 22, 24, 26, 27, 31, 33, 41, 46, 55, 56, 59, 71, 75, 78, 80]",123
114074016,2025-12-31,"[1, 5, 8, 10, 13, 18, 19, 25, 29, 32, 46, 47, 57, 62, 63, 66, 69, 70, 74, 75]",124
114074017,2025-12-31,"[3, 4, 8, 11, 12, 24, 31, 32, 39, 40, 42, 45, 49, 50, 55, 64, 67, 71, 75, 79]",125
114074018,2025-12-31,"[2, 6, 7, 14, 16, 17, 23, 26, 27, 34, 35, 46, 57, 58, 62, 63, 66, 70, 77, 78]",126
114074019,2025-12-31,"[3, 5, 6, 7, 13, 17, 25, 27, 28, 33, 43, 44, 46, 51, 53, 57, 68, 70, 77, 79]",127
114074020,2025-12-31,"[4, 6, 10, 11, 14, 15, 21, 24, 25, 33, 34, 43, 45, 46, 53, 58, 64, 66, 74, 75]",128
114074021,2025-12-31,"[5, 18, 27, 28, 31, 33, 34, 35, 38, 42, 44, 56, 60, 61, 62, 67, 70, 71, 74, 75]",129
114074022,2025-12-31,"[1, 2, 4, 6, 15, 22, 26, 32, 34, 35, 39, 43, 44, 48, 55, 56, 58, 62, 67, 72]",130
114074023,2025-12-31,"[4, 5, 9, 11, 21, 26, 33, 36, 40, 44, 53, 57, 64, 69, 70, 74, 75, 76, 77, 78]",131
114074024,2025-12-31,"[1, 4, 8, 12, 13, 15, 21, 22, 25, 38, 43, 47, 53, 55, 60, 61, 63, 66, 71, 72]",132
