遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號,猜大小,猜單雙
賓果賓果,115003351,2026/01/17,324125,12965,147800,3,4,8,9,14,20,22,26,32,40,41,43,46,54,55,59,62,64,65,66,43,－,雙
賓果賓果,115003352,2026/01/17,327425,13097,197350,3,4,7,8,10,18,22,23,24,25,27,39,42,46,48,56,66,70,77,79,23,－,－
賓果賓果,115003353,2026/01/17,322950,12918,149050,4,6,10,11,16,19,22,26,47,51,52,53,60,61,63,64,66,72,75,80,63,－,－
賓果賓果,115003354,2026/01/17,340425,13617,179300,7,8,10,21,26,27,34,39,40,43,46,48,59,61,64,66,67,69,78,79,67,－,－
賓果賓果,115003355,2026/01/17,348275,13931,269750,1,2,7,8,10,20,21,27,28,30,31,35,36,41,46,48,62,73,74,80,74,小,－
賓果賓果,115003356,2026/01/17,330975,13239,164750,2,8,9,11,28,30,31,32,35,36,39,40,45,51,60,61,63,75,77,80,63,－,－
賓果賓果,115003357,2026/01/17,323675,12947,142750,1,5,6,8,9,11,14,18,22,28,33,34,46,57,60,65,71,73,75,78,14,－,－
賓果賓果,115003358,2026/01/17,331925,13277,142600,2,7,8,13,20,26,27,37,39,41,43,50,53,54,59,60,61,65,71,74,41,－,－
賓果賓果,115003359,2026/01/17,333500,13340,206075,4,10,15,24,26,34,39,40,46,50,51,52,54,58,59,65,69,72,79,80,15,－,雙
賓果賓果,115003360,2026/01/17,334100,13364,120475,3,5,6,11,12,17,21,27,29,34,39,41,42,51,58,59,62,63,74,78,74,－,－
賓果賓果,115003361,2026/01/17,326125,13045,165875,3,4,7,10,14,15,24,32,39,42,46,52,54,55,59,60,69,73,74,77,10,－,－
賓果賓果,115003362,2026/01/17,329325,13173,190100,7,8,9,11,18,21,22,26,34,39,45,49,52,56,63,68,69,71,72,80,63,－,－
賓果賓果,115003363,2026/01/17,337800,13512,176275,7,8,16,21,24,25,29,37,38,43,46,51,55,62,65,67,69,71,73,79,73,－,單
賓果賓果,115003364,2026/01/17,328900,13156,195725,8,10,20,22,27,29,32,36,45,47,50,52,62,64,66,67,68,73,74,80,67,－,雙
賓果賓果,115003365,2026/01/17,354600,14184,107725,1,6,9,10,12,13,23,24,29,41,42,44,50,54,56,60,62,65,70,79,29,－,－
賓果賓果,115003366,2026/01/17,351500,14060,142925,3,7,9,10,13,22,25,32,39,41,42,45,48,53,54,62,64,66,75,79,42,－,－
賓果賓果,115003367,2026/01/17,364375,14575,179350,2,3,5,13,14,20,21,27,36,37,39,41,50,59,65,68,69,71,73,78,59,－,單
賓果賓果,115003368,2026/01/17,339325,13573,190100,1,11,24,26,32,33,34,35,36,38,46,51,58,60,68,70,71,74,78,79,01,－,雙
賓果賓果,115003369,2026/01/17,343075,13723,194500,2,10,14,23,27,28,29,32,36,40,41,42,47,57,60,64,69,70,75,76,10,－,－
賓果賓果,115003370,2026/01/17,384275,15371,268775,1,10,16,17,18,21,23,25,29,35,41,46,47,51,53,56,59,69,79,80,69,－,單
賓果賓果,115003371,2026/01/17,388225,15529,330375,5,6,7,8,9,12,13,28,29,30,41,45,48,53,60,64,65,66,71,80,05,－,－
賓果賓果,115003372,2026/01/17,417700,16708,199700,1,10,11,17,20,26,31,32,35,41,43,47,51,55,56,57,68,77,79,80,11,－,單
賓果賓果,115003373,2026/01/17,408975,16359,135700,1,8,12,13,25,27,30,31,36,37,38,42,47,48,55,58,62,64,76,77,12,－,－
賓果賓果,115003374,2026/01/17,390500,15620,139350,2,11,13,16,19,22,25,27,28,29,34,38,44,50,51,52,64,71,73,76,29,－,－
賓果賓果,115003375,2026/01/17,426575,17063,223450,19,25,27,30,33,35,37,40,41,45,46,54,58,59,62,64,65,68,72,73,41,－,－
賓果賓果,115003376,2026/01/17,419975,16799,252100,3,10,19,21,27,29,30,37,38,40,53,54,58,60,63,69,70,74,75,80,70,－,－
賓果賓果,115003377,2026/01/17,404375,16175,160575,6,11,14,15,18,19,28,34,37,38,41,47,48,52,55,63,64,71,72,79,28,－,－
賓果賓果,115003378,2026/01/17,469775,18791,214600,4,5,7,8,10,20,21,27,30,44,47,48,49,51,53,54,57,72,76,78,44,－,－
賓果賓果,115003379,2026/01/17,361925,14477,233050,2,6,7,8,11,15,21,23,24,25,27,32,41,52,53,63,64,65,70,79,70,－,－
賓果賓果,115003380,2026/01/17,382125,15285,141700,1,3,16,18,20,25,30,39,40,41,42,43,52,53,58,61,66,67,70,72,43,－,－
賓果賓果,115003381,2026/01/17,409500,16380,452575,5,6,9,11,14,15,39,46,47,50,52,56,58,61,65,67,73,74,76,77,52,大,－
賓果賓果,115003382,2026/01/17,352875,14115,288850,1,4,20,22,28,37,42,43,46,53,54,58,61,66,71,75,76,77,78,80,66,大,－
賓果賓果,115003383,2026/01/17,340600,13624,181775,2,6,8,9,26,31,32,33,35,38,47,54,55,63,64,67,70,75,76,79,55,－,－
賓果賓果,115003384,2026/01/17,378875,15155,209400,1,2,4,6,10,11,16,17,22,27,34,40,46,49,50,57,59,60,68,77,59,－,－
賓果賓果,115003385,2026/01/17,334825,13393,91825,4,9,13,15,16,20,22,23,28,32,37,45,47,56,58,64,66,74,76,79,64,－,－
賓果賓果,115003386,2026/01/17,409450,16378,179150,2,12,16,22,25,30,31,36,39,43,51,56,60,63,67,71,74,76,79,80,60,－,－
賓果賓果,115003387,2026/01/17,330500,13220,263200,2,9,13,19,22,23,44,45,50,53,54,55,56,58,61,63,66,74,76,77,53,大,－
賓果賓果,115003388,2026/01/17,458300,18332,323375,3,5,7,8,18,20,24,25,26,28,35,44,45,46,48,49,60,64,68,77,44,－,－
賓果賓果,115003389,2026/01/17,565300,22612,1561375,10,14,15,19,20,22,23,30,32,40,46,54,58,60,66,68,70,71,74,80,10,－,雙
賓果賓果,115003390,2026/01/17,345875,13835,188425,9,10,12,14,15,29,38,41,47,49,50,53,59,61,65,68,71,73,77,78,65,大,單
賓果賓果,115003391,2026/01/17,341825,13673,251500,2,5,11,15,16,20,22,24,26,27,28,32,39,42,43,48,51,58,65,67,26,小,－
賓果賓果,115003392,2026/01/17,345150,13806,187650,2,8,11,20,21,25,29,32,39,42,43,48,49,53,57,62,68,72,74,77,77,－,－
賓果賓果,115003393,2026/01/17,336550,13462,164550,1,2,3,7,20,22,25,31,33,35,36,47,49,52,57,69,72,75,76,78,76,－,－
賓果賓果,115003394,2026/01/17,342800,13712,138900,13,18,20,23,24,32,36,39,40,43,50,52,54,56,62,63,64,67,69,79,79,－,－
賓果賓果,115003395,2026/01/17,371150,14846,429500,3,13,15,21,22,37,39,43,47,49,50,57,63,64,66,70,75,76,77,80,22,大,單
賓果賓果,115003396,2026/01/17,356950,14278,119400,1,3,7,17,23,24,28,29,31,36,37,41,52,56,60,62,63,72,74,79,72,－,－
賓果賓果,115003397,2026/01/17,347425,13897,148100,2,6,8,18,23,31,33,36,38,42,46,51,53,55,57,69,70,71,75,80,18,－,－
賓果賓果,115003398,2026/01/17,349450,13978,195850,1,2,8,12,14,17,18,24,30,34,35,41,42,47,48,51,56,64,67,70,30,－,雙
賓果賓果,115003399,2026/01/17,347200,13888,142425,1,8,9,11,14,17,24,27,33,42,43,51,56,60,63,66,68,71,78,80,68,－,－
賓果賓果,115003400,2026/01/17,354950,14198,137600,2,3,13,15,16,20,27,28,29,31,36,39,41,47,51,56,62,77,78,80,41,－,－
賓果賓果,115003401,2026/01/17,366800,14672,197775,2,7,15,18,24,32,35,36,37,42,43,45,47,50,51,56,70,71,73,74,47,－,－
賓果賓果,115003402,2026/01/17,354575,14183,152850,4,8,13,15,17,21,24,25,27,33,40,45,46,49,55,63,69,70,76,78,17,－,－
賓果賓果,115003403,2026/01/17,344900,13796,131750,3,8,12,13,15,16,19,22,30,38,41,52,53,55,59,62,63,65,67,71,52,－,－
賓果賓果,115003404,2026/01/17,336325,13453,146450,17,20,23,24,26,30,34,39,40,42,54,56,57,60,63,70,72,74,75,78,54,－,雙
賓果賓果,115003405,2026/01/17,317225,12689,168725,5,9,13,14,17,19,21,24,32,33,41,53,55,57,62,65,71,74,77,78,65,－,單
賓果賓果,115003406,2026/01/17,311175,12447,244500,5,10,15,21,26,29,32,34,43,50,51,57,66,67,68,69,70,71,72,78,67,－,－
賓果賓果,115003407,2026/01/17,284375,11375,195725,4,7,13,14,15,24,25,35,40,44,46,50,60,63,64,65,66,68,72,78,66,－,雙
賓果賓果,115003408,2026/01/17,288450,11538,216975,10,15,16,20,21,29,40,41,46,47,49,59,60,62,63,71,76,77,78,79,46,大,－
賓果賓果,115003409,2026/01/17,280900,11236,280950,1,3,4,7,10,17,20,21,22,23,27,29,38,49,55,56,57,66,73,80,23,小,－
賓果賓果,115003410,2026/01/17,272825,10913,103475,3,8,13,14,16,21,22,28,30,39,46,47,48,51,63,67,69,71,72,74,13,－,－
賓果賓果,115003411,2026/01/17,243800,9752,205725,4,5,6,11,12,15,16,22,24,31,36,46,53,58,60,63,66,67,76,80,22,－,雙
賓果賓果,115003412,2026/01/17,232100,9284,67625,6,7,12,16,22,25,30,34,35,37,45,47,50,55,56,59,69,75,78,80,56,－,－
賓果賓果,115003413,2026/01/17,228000,9120,116500,8,12,13,22,24,25,31,33,40,46,47,52,53,54,56,58,59,61,74,80,47,－,－
賓果賓果,115003414,2026/01/17,233850,9354,106175,2,7,8,13,14,17,34,35,36,40,43,47,55,60,62,67,74,76,78,79,47,－,－
賓果賓果,115003415,2026/01/17,225075,9003,159725,2,6,11,12,14,20,24,25,30,33,34,51,53,54,55,57,59,64,68,75,33,－,－
賓果賓果,115003416,2026/01/17,250125,10005,242100,1,3,8,12,14,20,23,25,26,28,29,35,36,43,53,59,64,68,74,80,03,小,－
賓果賓果,115003417,2026/01/17,228275,9131,206025,1,5,13,14,15,17,19,20,23,25,35,38,53,56,57,59,65,66,67,74,01,－,單
賓果賓果,115003418,2026/01/17,249450,9978,136775,2,4,5,7,8,10,19,21,22,23,29,35,43,46,51,52,53,67,76,79,67,－,－
賓果賓果,115003419,2026/01/17,249225,9969,63000,3,8,12,13,15,20,28,32,37,47,48,49,52,54,57,60,61,68,70,80,52,－,－
賓果賓果,115003420,2026/01/17,224800,8992,90300,4,7,13,17,22,26,28,32,34,35,36,37,44,45,46,49,56,57,65,75,13,－,－
賓果賓果,115003421,2026/01/17,240125,9605,85875,1,2,3,4,13,18,19,20,28,36,39,41,44,48,55,60,64,66,69,79,39,－,－
賓果賓果,115003422,2026/01/17,247625,9905,128625,4,5,9,10,17,25,32,36,38,39,42,48,52,54,58,61,63,64,74,78,25,－,雙
賓果賓果,115003423,2026/01/17,239800,9592,125750,1,2,4,10,13,15,23,34,37,41,46,47,52,55,63,67,71,78,79,80,67,－,－
賓果賓果,115003424,2026/01/17,226875,9075,113750,1,3,4,11,13,14,20,28,31,33,38,52,53,57,60,63,64,66,68,77,28,－,－
賓果賓果,115003425,2026/01/17,222075,8883,133950,8,9,10,14,16,17,20,35,40,47,51,53,55,56,59,60,66,69,73,77,77,－,－
賓果賓果,115003426,2026/01/17,217625,8705,455300,1,6,17,24,42,47,51,57,60,61,64,67,69,70,71,72,73,78,79,80,67,大,－
賓果賓果,115003427,2026/01/17,217575,8703,124825,13,14,17,20,24,34,36,39,44,46,57,59,67,69,71,72,74,76,77,80,34,－,－
賓果賓果,115003428,2026/01/17,209975,8399,129350,3,7,10,13,21,26,30,33,38,43,45,46,47,49,52,66,67,69,79,80,47,－,－
賓果賓果,115003429,2026/01/17,204200,8168,96300,8,10,18,21,29,33,38,39,43,46,47,48,52,55,66,67,70,73,76,79,46,－,－
賓果賓果,115003430,2026/01/17,217625,8705,67550,1,4,6,9,12,15,17,29,34,38,42,45,48,49,51,53,55,63,65,68,42,－,－
賓果賓果,115003431,2026/01/17,203500,8140,147950,8,11,14,19,22,38,39,41,46,47,50,51,52,59,61,67,72,74,75,78,52,大,－
賓果賓果,115003432,2026/01/17,204800,8192,140575,4,10,14,20,21,22,23,25,27,30,31,51,52,53,57,58,65,76,79,80,80,－,－
賓果賓果,115003433,2026/01/17,192650,7706,171175,8,11,12,13,14,16,17,21,23,25,36,38,43,45,48,63,66,67,78,80,12,－,－
賓果賓果,115003434,2026/01/17,191850,7674,150925,3,5,11,12,20,21,28,29,33,34,37,38,39,41,46,49,54,61,77,79,28,小,單
賓果賓果,115003435,2026/01/17,199500,7980,112225,13,22,23,28,29,30,33,38,39,41,43,47,52,55,58,59,61,63,70,71,58,－,單
賓果賓果,115003436,2026/01/17,203600,8144,67025,1,4,7,8,14,17,24,29,32,36,39,40,46,51,57,58,62,65,73,78,62,－,－
賓果賓果,115003437,2026/01/17,197250,7890,79325,4,9,14,16,22,24,26,32,33,35,39,47,52,60,65,67,68,69,71,74,22,－,－
賓果賓果,115003438,2026/01/17,198925,7957,79850,1,2,4,9,12,17,18,21,33,42,46,50,57,62,63,66,75,76,78,79,76,－,－
賓果賓果,115003439,2026/01/17,192725,7709,79675,4,8,12,13,15,19,22,27,29,35,37,52,59,63,64,67,69,73,75,78,63,－,單
賓果賓果,115003440,2026/01/17,194825,7793,124400,2,10,12,13,17,24,31,36,42,47,50,52,58,62,63,64,66,67,68,77,68,－,雙
賓果賓果,115003441,2026/01/17,196850,7874,88300,2,3,12,13,19,32,33,35,36,37,43,46,57,61,64,65,69,75,78,79,57,－,單
賓果賓果,115003442,2026/01/17,176125,7045,177225,3,7,15,21,24,25,36,45,51,52,53,55,56,57,61,64,67,73,78,79,21,大,單
賓果賓果,115003443,2026/01/17,183150,7326,72400,2,4,8,12,16,18,23,26,35,37,38,42,45,51,59,61,66,68,71,72,16,－,－
賓果賓果,115003444,2026/01/17,178100,7124,109875,4,8,14,15,20,21,26,29,32,40,46,48,49,53,56,57,60,64,72,79,08,－,雙
賓果賓果,115003445,2026/01/17,165200,6608,219750,1,2,4,5,8,10,12,22,23,25,26,29,33,46,47,64,65,72,77,78,02,小,－
賓果賓果,115003446,2026/01/17,161275,6451,128025,2,3,7,13,14,21,28,31,34,37,39,43,45,47,49,58,59,63,68,76,07,－,單
賓果賓果,115003447,2026/01/17,161750,6470,137325,8,12,28,29,32,33,34,35,36,38,52,53,54,56,61,63,69,70,73,80,52,－,－
賓果賓果,115003448,2026/01/17,161200,6448,139725,12,20,25,26,31,32,35,40,42,50,51,62,66,67,69,71,73,75,77,79,69,－,－
賓果賓果,115003449,2026/01/17,164500,6580,152025,1,2,6,11,12,13,16,18,23,41,42,43,44,47,48,52,62,71,73,74,11,－,－
賓果賓果,115003450,2026/01/17,182425,7297,68900,3,6,7,17,21,30,35,36,39,41,42,45,52,53,59,62,64,69,79,80,36,－,－
賓果賓果,115003451,2026/01/17,199375,7975,566900,1,9,12,13,14,15,17,20,21,40,51,53,54,57,59,60,62,72,77,79,59,－,－
賓果賓果,115003452,2026/01/18,65825,2633,26575,9,12,13,18,21,26,30,33,41,42,45,54,59,67,68,70,72,73,78,79,30,－,－
賓果賓果,115003453,2026/01/18,55850,2234,49950,12,14,20,23,27,28,31,32,35,36,41,42,53,68,72,74,75,78,79,80,78,－,－
賓果賓果,115003454,2026/01/18,56575,2263,29725,4,14,15,17,18,20,21,34,38,40,45,51,52,57,58,60,61,67,71,80,61,－,－
賓果賓果,115003455,2026/01/18,56000,2240,59700,2,4,5,7,8,12,15,17,19,28,41,44,57,61,62,66,69,71,75,77,28,－,－
賓果賓果,115003456,2026/01/18,63075,2523,115025,1,2,3,13,18,19,20,22,26,40,41,43,46,48,53,67,73,78,79,80,41,－,－
賓果賓果,115003457,2026/01/18,69075,2763,39775,2,4,9,15,16,19,27,38,47,48,50,55,65,67,68,69,71,75,78,80,04,－,－
賓果賓果,115003458,2026/01/18,70400,2816,65750,2,4,6,10,16,19,20,21,25,28,30,32,36,50,52,55,59,67,71,75,19,小,－
賓果賓果,115003459,2026/01/18,69625,2785,15775,1,6,15,24,26,29,32,38,40,44,46,52,56,57,60,66,67,69,72,80,66,－,雙
賓果賓果,115003460,2026/01/18,76775,3071,22575,2,4,9,17,21,28,30,31,39,40,43,48,49,51,55,59,66,72,74,79,48,－,－
賓果賓果,115003461,2026/01/18,77975,3119,70375,1,3,4,6,9,10,12,17,21,22,23,24,28,31,36,43,45,55,72,76,23,小,－
賓果賓果,115003462,2026/01/18,88525,3541,59950,1,4,9,10,11,14,18,22,26,32,34,37,44,45,61,64,66,70,72,76,10,－,雙
賓果賓果,115003463,2026/01/18,92650,3706,21700,8,17,22,26,30,33,34,39,41,42,45,49,53,54,59,63,66,71,73,78,66,－,－
賓果賓果,115003464,2026/01/18,91400,3656,43900,2,6,7,10,14,15,16,22,26,28,46,50,52,64,66,67,69,72,77,78,16,－,雙
賓果賓果,115003465,2026/01/18,94525,3781,24300,13,19,21,27,29,35,36,37,42,44,45,51,58,59,61,64,66,70,79,80,19,－,－
賓果賓果,115003466,2026/01/18,111675,4467,36225,5,18,20,21,22,26,28,31,33,40,43,47,50,53,58,59,61,73,78,80,26,－,－
賓果賓果,115003467,2026/01/18,119525,4781,38750,1,7,8,12,14,21,26,27,30,32,35,46,55,56,68,69,72,73,74,79,69,－,－
賓果賓果,115003468,2026/01/18,119300,4772,71975,4,5,9,10,11,12,13,16,21,24,27,41,42,51,56,59,64,68,72,79,42,－,－
賓果賓果,115003469,2026/01/18,117750,4710,50875,6,12,13,15,28,30,34,39,42,43,45,46,48,52,53,56,58,60,70,75,06,－,雙
賓果賓果,115003470,2026/01/18,120150,4806,131975,1,5,16,17,18,25,26,27,32,37,38,39,40,41,42,46,48,62,70,75,26,小,－
賓果賓果,115003471,2026/01/18,121550,4862,46675,6,9,15,16,17,25,27,34,37,47,50,51,53,61,64,65,66,70,75,80,80,－,－
賓果賓果,115003472,2026/01/18,133850,5354,57650,2,5,7,8,16,19,22,26,34,35,43,49,54,55,59,67,69,70,77,78,07,－,－
賓果賓果,115003473,2026/01/18,139425,5577,108675,6,7,15,18,28,37,41,45,49,51,54,55,57,60,63,69,71,75,77,80,69,大,單
賓果賓果,115003474,2026/01/18,131875,5275,54950,1,3,7,9,13,14,17,35,36,42,43,44,47,54,64,68,72,74,75,78,36,－,－
賓果賓果,115003475,2026/01/18,138725,5549,184725,13,14,16,17,26,30,37,41,42,43,44,45,48,52,54,59,71,72,75,79,75,大,－
賓果賓果,115003476,2026/01/18,146075,5843,63450,3,13,14,15,22,32,33,37,39,40,41,47,48,55,56,60,68,70,72,74,13,－,－
賓果賓果,115003477,2026/01/18,163075,6523,99500,6,7,9,14,16,17,19,22,23,35,37,38,44,50,58,67,68,69,73,77,69,－,－
賓果賓果,115003478,2026/01/18,172050,6882,42425,5,10,13,19,21,23,24,30,32,35,36,38,44,52,55,61,62,66,70,74,61,－,－
賓果賓果,115003479,2026/01/18,167700,6708,65925,9,10,21,22,26,31,34,37,40,41,42,46,47,55,57,58,66,69,70,75,22,－,－
賓果賓果,115003480,2026/01/18,190225,7609,107150,12,16,17,18,20,21,32,33,36,42,53,55,58,64,65,67,68,70,76,78,42,－,雙
賓果賓果,115003481,2026/01/18,184725,7389,63350,3,4,7,9,15,21,31,36,37,43,51,53,58,59,60,65,66,69,76,80,53,－,單
賓果賓果,115003482,2026/01/18,203500,8140,83325,3,5,6,12,16,17,24,26,31,32,43,50,53,54,61,66,68,70,72,74,43,－,雙
賓果賓果,115003483,2026/01/18,204575,8183,62450,1,6,10,11,13,23,24,26,32,33,38,40,44,45,47,51,52,64,73,74,64,－,－
賓果賓果,115003484,2026/01/18,212450,8498,82500,9,11,14,19,22,26,28,33,36,39,44,46,48,52,53,58,59,61,73,75,58,－,－
賓果賓果,115003485,2026/01/18,213125,8525,363400,4,7,16,17,18,19,20,22,23,24,29,30,34,40,44,50,51,57,58,60,19,小,雙
賓果賓果,115003486,2026/01/18,215925,8637,131800,1,2,8,14,27,34,37,39,42,47,48,52,53,56,59,63,69,71,79,80,69,－,－
賓果賓果,115003487,2026/01/18,218525,8741,75025,1,10,12,14,17,18,32,37,39,40,43,45,52,53,59,62,63,64,67,75,53,－,－
賓果賓果,115003488,2026/01/18,217625,8705,158950,1,2,6,9,19,21,23,32,38,44,52,57,63,65,69,70,75,78,79,80,52,－,－
賓果賓果,115003489,2026/01/18,216425,8657,83750,7,8,12,13,15,16,18,27,34,40,42,45,55,56,60,68,69,71,76,79,27,－,－
賓果賓果,115003490,2026/01/18,228675,9147,161025,2,3,14,17,18,20,36,40,42,43,47,48,50,55,58,60,68,71,72,80,72,－,雙
賓果賓果,115003491,2026/01/18,239875,9595,93750,4,6,11,19,20,22,26,30,36,39,40,41,47,55,57,58,61,67,78,80,04,－,－
賓果賓果,115003492,2026/01/18,236275,9451,254600,4,5,6,12,18,19,34,37,38,40,44,48,50,54,57,58,60,70,78,80,50,－,雙
賓果賓果,115003493,2026/01/18,256025,10241,134925,1,7,12,14,16,18,23,27,29,31,40,49,53,65,67,69,70,71,74,77,01,－,單
賓果賓果,115003494,2026/01/18,265275,10611,98400,3,6,8,12,13,33,34,40,41,42,46,55,63,64,67,69,70,71,74,80,13,－,－
賓果賓果,115003495,2026/01/18,273125,10925,132700,2,3,11,15,19,21,23,30,35,37,39,40,42,43,47,54,56,59,60,64,30,－,－
賓果賓果,115003496,2026/01/18,280850,11234,133825,1,5,16,18,22,23,32,33,36,39,40,46,49,50,55,56,60,65,72,78,55,－,－
賓果賓果,115003497,2026/01/18,277600,11104,134775,10,12,16,19,21,24,26,28,34,39,41,42,44,48,49,55,58,63,65,69,44,－,－
賓果賓果,115003498,2026/01/18,257000,10280,73350,1,10,13,15,16,23,25,29,34,37,39,44,52,57,64,65,68,72,74,77,16,－,－
賓果賓果,115003499,2026/01/18,267450,10698,133725,6,12,16,20,22,26,27,30,35,37,38,39,46,53,54,56,57,58,76,78,12,－,雙
賓果賓果,115003500,2026/01/18,271625,10865,128500,2,4,5,16,18,20,24,25,34,36,44,53,57,58,60,63,64,65,72,74,44,－,雙
賓果賓果,115003501,2026/01/18,267800,10712,119925,2,4,13,18,21,23,25,35,38,50,51,53,54,58,60,64,65,68,74,77,77,－,－
賓果賓果,115003502,2026/01/18,266325,10653,150750,4,5,6,8,11,24,33,34,38,40,41,42,45,54,56,59,60,64,66,74,74,－,雙
賓果賓果,115003503,2026/01/18,283675,11347,115950,1,5,8,18,19,21,26,32,37,39,42,43,45,46,51,59,61,65,70,79,70,－,單
賓果賓果,115003504,2026/01/18,268025,10721,91550,4,7,12,13,15,19,23,28,32,38,42,43,46,50,55,56,59,62,70,77,23,－,－
賓果賓果,115003505,2026/01/18,282125,11285,139300,3,7,8,13,19,20,24,29,32,39,40,44,52,56,58,59,61,65,69,73,44,－,－
賓果賓果,115003506,2026/01/18,301925,12077,147275,3,4,6,8,10,11,13,14,17,28,35,45,46,55,61,62,68,69,71,80,62,－,－
賓果賓果,115003507,2026/01/18,313050,12522,111400,1,6,16,24,28,30,31,34,37,45,50,57,59,61,67,69,72,73,77,80,24,－,－
賓果賓果,115003508,2026/01/18,313825,12553,100150,6,9,14,15,16,19,23,29,30,41,42,43,48,49,55,58,64,71,74,76,23,－,－
賓果賓果,115003509,2026/01/18,318675,12747,97900,2,3,8,12,15,16,17,21,25,37,43,47,54,57,59,63,64,65,74,78,59,－,－
賓果賓果,115003510,2026/01/18,344625,13785,463025,1,2,4,7,23,35,39,41,45,47,48,51,52,57,62,63,65,68,74,80,47,大,－
賓果賓果,115003511,2026/01/18,292275,11691,209300,1,2,8,15,16,26,31,34,35,39,40,42,43,52,57,58,59,60,62,63,43,－,－
賓果賓果,115003512,2026/01/18,270500,10820,86150,6,11,13,16,19,21,27,28,33,45,46,48,50,52,57,63,69,72,73,78,48,－,－
賓果賓果,115003513,2026/01/18,275900,11036,74525,2,3,12,19,26,27,34,37,41,46,53,56,57,61,63,66,73,74,75,80,37,－,－
賓果賓果,115003514,2026/01/18,303200,12128,198950,1,3,4,7,11,15,20,21,24,33,35,36,48,49,52,53,62,63,65,77,35,－,單
賓果賓果,115003515,2026/01/18,290975,11639,323825,4,5,7,10,11,12,15,18,20,24,25,28,30,35,42,44,50,57,70,75,10,小,－
賓果賓果,115003516,2026/01/18,272000,10880,108925,2,9,11,16,17,18,20,26,27,29,37,42,50,53,58,63,65,71,78,79,63,－,－
賓果賓果,115003517,2026/01/18,278375,11135,137700,3,8,10,11,14,18,27,29,30,33,35,39,43,50,57,58,69,70,72,80,30,－,－
賓果賓果,115003518,2026/01/18,273225,10929,132575,2,4,6,7,8,11,23,29,44,48,52,56,58,60,61,65,67,74,77,78,11,－,－
賓果賓果,115003519,2026/01/18,286525,11461,135750,2,6,11,16,20,22,23,25,28,33,36,37,47,48,51,53,63,64,70,75,22,－,－
賓果賓果,115003520,2026/01/18,293100,11724,95075,6,8,9,16,17,25,28,31,33,37,39,42,45,49,54,55,62,74,76,79,31,－,－
賓果賓果,115003521,2026/01/18,299325,11973,354825,5,12,14,20,22,23,27,42,43,44,47,50,54,58,60,64,65,70,76,79,20,大,雙
賓果賓果,115003522,2026/01/18,267675,10707,103925,9,13,15,18,22,23,26,28,34,35,40,42,50,54,62,63,68,70,76,79,68,－,雙
賓果賓果,115003523,2026/01/18,261475,10459,105825,4,5,10,12,13,14,17,22,29,30,34,45,48,59,60,64,65,66,67,71,05,－,－
賓果賓果,115003524,2026/01/18,243150,9726,92225,2,3,6,7,13,16,19,21,24,30,34,35,43,46,53,58,60,62,64,80,53,－,－
賓果賓果,115003525,2026/01/18,259475,10379,92875,1,4,5,14,15,17,21,23,24,36,42,56,58,61,62,63,68,71,73,77,68,－,－
賓果賓果,115003526,2026/01/18,264475,10579,260900,1,4,10,12,13,14,17,23,24,30,31,32,33,40,46,54,55,58,59,70,54,小,－
賓果賓果,115003527,2026/01/18,274000,10960,71200,1,5,7,8,12,20,24,29,35,36,41,42,48,50,51,53,61,68,73,76,51,－,－
賓果賓果,115003528,2026/01/18,265775,10631,161625,5,7,9,15,19,20,21,24,27,30,37,39,46,48,50,51,54,59,62,80,59,－,－
